UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Temperature Difference [K],Power,Power [W],Type_LabelEncoded,Cluster
8216,L55395,L,299.1,310.5,1437,43.1,40,0,No Failure,11.399999999999977,61934.700000000004,6485.7866174095925,1,4
8217,L55396,L,299.2,310.6,1370,61.9,42,0,No Failure,11.400000000000034,84803.0,8880.549393412508,1,4
8218,L55397,L,299.1,310.6,1577,37.1,44,0,No Failure,11.5,58506.700000000004,6126.807296859399,1,1
8219,L55398,L,299.1,310.5,1485,37.8,46,0,No Failure,11.399999999999977,56132.99999999999,5878.234014131861,1,1
8220,L55399,L,299.0,310.4,1504,34.3,48,0,No Failure,11.399999999999977,51587.2,5402.198951308912,1,1
8221,M23080,M,298.9,310.3,1551,35.2,50,0,No Failure,11.400000000000034,54595.200000000004,5717.1959747088495,2,1
8222,M23081,M,299.1,310.5,1428,43.0,53,0,No Failure,11.399999999999977,61404.0,6430.211843367589,2,4
8223,L55402,L,299.0,310.5,1755,27.9,56,0,No Failure,11.5,48964.5,5127.550449556581,1,1
8224,L55403,L,299.1,310.5,1329,54.9,58,0,No Failure,11.399999999999977,72962.09999999999,7640.573245016127,1,4
8225,L55404,L,299.1,310.5,1496,35.2,60,0,No Failure,11.399999999999977,52659.200000000004,5514.458528797188,1,1
8226,L55405,L,299.1,310.5,1532,36.6,62,0,No Failure,11.399999999999977,56071.200000000004,5871.7623332654675,1,1
8227,L55406,L,299.1,310.5,1389,61.4,64,0,No Failure,11.399999999999977,85284.59999999999,8930.982427478135,1,4
8228,M23087,M,299.1,310.4,1524,51.4,66,0,No Failure,11.299999999999955,78333.59999999999,8203.075409641378,2,4
8229,M23088,M,299.1,310.4,1422,49.3,69,0,No Failure,11.299999999999955,70104.59999999999,7341.336544761699,2,4
8230,L55409,L,299.1,310.5,1739,27.4,72,0,No Failure,11.399999999999977,47648.6,4989.74972379462,1,1
8231,L55410,L,299.1,310.5,1736,26.9,74,0,No Failure,11.399999999999977,46698.399999999994,4890.245012479919,1,1
8232,L55411,L,299.1,310.5,1419,48.8,76,0,No Failure,11.399999999999977,69247.2,7251.549826722104,1,4
8233,L55412,L,299.1,310.6,1326,49.7,78,0,No Failure,11.5,65902.2,6901.262245846841,1,4
8234,M23093,M,299.1,310.6,1449,43.2,80,0,No Failure,11.5,62596.8,6555.121567274318,2,4
8235,L55414,L,299.2,310.6,1534,39.7,83,0,No Failure,11.400000000000034,60899.8,6377.412142836256,1,1
8236,M23095,M,299.2,310.6,1443,50.9,85,0,No Failure,11.400000000000034,73448.7,7691.529877857354,2,4
8237,L55416,L,299.2,310.6,1498,41.1,88,0,No Failure,11.400000000000034,61567.8,6447.364939256189,1,1
8238,L55417,L,299.1,310.6,1796,26.0,90,0,No Failure,11.5,46696.0,4889.993685067632,1,1
8239,L55418,L,299.1,310.4,1519,45.3,92,0,No Failure,11.299999999999955,68810.7,7205.839653612372,1,4
8240,L55419,L,299.0,310.4,1339,49.6,94,0,No Failure,11.399999999999977,66414.40000000001,6954.899704419133,1,4
8241,L55420,L,299.0,310.4,1483,41.5,96,0,No Failure,11.399999999999977,61544.5,6444.9249689619,1,1
8243,M23102,M,299.0,310.3,1689,29.7,101,0,No Failure,11.300000000000011,50163.299999999996,5253.088491994028,2,1
8244,H37657,H,299.1,310.4,1369,54.5,104,0,No Failure,11.299999999999955,74610.5,7813.193289355375,0,4
8245,L55424,L,299.0,310.4,1512,38.8,109,0,No Failure,11.399999999999977,58665.6,6143.447265947912,1,1
8247,L55426,L,299.0,310.3,1552,39.9,114,0,No Failure,11.300000000000011,61924.799999999996,6484.749891833907,1,1
8248,L55427,L,299.0,310.4,1713,28.0,116,0,No Failure,11.399999999999977,47964.0,5022.778334559361,1,7
8249,L55428,L,298.9,310.3,1456,44.1,118,0,No Failure,11.400000000000034,64209.6,6724.013588331306,1,2
8250,L55429,L,299.0,310.4,1524,39.8,120,0,No Failure,11.399999999999977,60655.2,6351.797690733987,1,7
8251,M23110,M,299.0,310.4,1394,45.2,122,0,No Failure,11.399999999999977,63008.8,6598.2661063836185,2,2
8253,L55432,L,299.0,310.4,1565,36.1,127,0,No Failure,11.399999999999977,56496.5,5916.299645117858,1,7
8254,L55433,L,299.1,310.4,1657,31.0,129,0,No Failure,11.299999999999955,51367.0,5379.139661231563,1,7
8255,M23114,M,299.0,310.4,1625,37.1,131,0,No Failure,11.399999999999977,60287.5,6313.292236776488,2,7
8256,L55435,L,299.0,310.4,1606,31.1,134,0,No Failure,11.399999999999977,49946.600000000006,5230.395721059599,1,7
8257,H37670,H,299.0,310.5,1336,56.8,136,0,No Failure,11.5,75884.8,7946.637673304358,0,2
8258,M23117,M,299.0,310.6,1587,34.2,141,0,No Failure,11.600000000000023,54275.4,5683.706597021582,2,7
8259,L55438,L,299.1,310.6,1602,39.7,144,0,No Failure,11.5,63599.4,6660.11359375729,1,7
8260,L55439,L,299.1,310.5,1471,38.4,146,0,No Failure,11.399999999999977,56486.4,5915.24197559115,1,7
8261,H37674,H,299.1,310.6,1332,48.0,148,0,No Failure,11.5,63936.0,6695.362263330567,0,2
8262,H37675,H,299.2,310.6,1434,48.4,153,0,No Failure,11.400000000000034,69405.59999999999,7268.137435933057,0,2
8264,H37677,H,299.2,310.6,1704,30.6,160,0,No Failure,11.400000000000034,52142.4,5460.339359351347,0,7
8265,M23124,M,299.1,310.6,1397,49.5,165,0,No Failure,11.5,69151.5,7241.528146157152,2,2
8266,H37679,H,299.1,310.6,1791,28.0,168,0,No Failure,11.5,50148.0,5251.486279740698,0,7
8267,L55446,L,299.1,310.6,1818,24.1,173,0,No Failure,11.5,43813.8,4588.170406861749,1,7
8268,L55447,L,299.2,310.7,1540,36.3,175,0,No Failure,11.5,55901.99999999999,5854.043750699219,1,7
8269,M23128,M,299.2,310.8,1502,39.8,177,0,No Failure,11.600000000000023,59779.6,6260.105073151213,2,2
8270,H37683,H,299.2,310.8,1761,30.4,180,0,No Failure,11.600000000000023,53534.399999999994,5606.1092584779135,0,7
8271,M23130,M,299.1,310.8,1517,38.4,185,0,No Failure,11.699999999999989,58252.799999999996,6100.218951034516,2,7
8272,L55451,L,299.1,310.7,1309,51.1,188,0,No Failure,11.599999999999966,66889.90000000001,7004.693947978531,1,2
8273,L55452,L,298.9,310.6,1363,52.6,190,0,No Failure,11.700000000000045,71693.8,7507.757179597864,1,2
8274,M23133,M,299.0,310.6,1787,22.2,192,0,No Failure,11.600000000000023,39671.4,4154.379293254071,2,7
8275,L55454,L,298.9,310.5,1640,29.2,195,0,No Failure,11.600000000000023,47888.0,5014.819633170267,1,7
8276,M23135,M,298.9,310.6,1720,25.3,197,0,No Failure,11.700000000000045,43516.0,4556.984863787115,2,7
8277,L55456,L,298.8,310.5,1384,52.8,200,0,No Failure,11.699999999999989,73075.2,7652.417049320161,1,2
8278,H37691,H,298.8,310.5,1294,55.8,202,0,No Failure,11.699999999999989,72205.2,7561.310862366057,0,2
8279,L55458,L,298.8,310.5,1464,46.4,207,0,No Failure,11.699999999999989,67929.59999999999,7113.5710773764395,1,2
8280,L55459,L,298.8,310.6,1803,25.4,209,0,No Failure,11.800000000000011,45796.2,4795.766849410962,1,7
8281,L55460,L,298.8,310.6,1602,39.1,211,0,No Failure,11.800000000000011,62638.200000000004,6559.456965136273,1,7
8282,H37695,H,298.9,310.6,1519,38.8,213,0,No Failure,11.700000000000045,58937.2,6171.889151438411,0,7
8283,M23142,M,298.9,310.7,1638,33.6,218,0,No Failure,11.800000000000011,55036.8,5763.440218569691,2,7
8284,H37697,H,298.9,310.6,1615,33.0,221,0,No Failure,11.700000000000045,53295.0,5581.039349102267,0,7
8285,L55464,L,298.8,310.6,1651,33.3,0,0,No Failure,11.800000000000011,54978.299999999996,5757.31411289519,1,1
8286,L55465,L,298.9,310.6,1387,52.7,2,0,No Failure,11.700000000000045,73094.90000000001,7654.480028496019,1,4
8287,M23146,M,298.8,310.5,1678,32.8,4,0,No Failure,11.699999999999989,55038.399999999994,5763.607770177881,2,1
8288,L55467,L,298.9,310.6,1585,38.1,7,0,No Failure,11.700000000000045,60388.5,6323.868932043574,1,1
8289,M23148,M,298.8,310.6,1640,33.8,9,0,No Failure,11.800000000000011,55431.99999999999,5804.825465792979,2,1
8290,L55469,L,298.9,310.6,1406,43.8,12,0,No Failure,11.700000000000045,61582.799999999996,6448.935735582983,1,4
8291,M23150,M,298.9,310.6,1679,35.8,14,0,No Failure,11.700000000000045,60108.2,6294.515984683533,2,1
8292,L55471,L,298.9,310.5,1717,26.9,17,0,No Failure,11.600000000000023,46187.299999999996,4836.722745638261,1,1
8293,H37706,H,298.9,310.5,1429,39.9,19,0,No Failure,11.600000000000023,57017.1,5970.8167496331525,0,1
8294,M23153,M,298.9,310.4,1533,44.4,24,0,No Failure,11.5,68065.2,7127.771076170666,2,4
8295,M23154,M,298.9,310.5,1525,38.5,27,0,No Failure,11.600000000000023,58712.5,6148.358622463024,2,1
8296,L55475,L,298.9,310.4,1739,26.3,30,0,No Failure,11.5,45735.700000000004,4789.431304226224,1,1
8297,L55476,L,298.9,310.3,1436,39.0,32,0,No Failure,11.400000000000034,56004.0,5864.725165721426,1,1
8298,M23157,M,298.8,310.2,1595,33.1,34,0,No Failure,11.399999999999977,52794.5,5528.627111664878,2,1
8299,H37712,H,298.7,310.1,1435,45.6,37,0,No Failure,11.400000000000034,65436.0,6852.441896010057,0,4
8300,L55479,L,298.7,310.0,1637,31.8,42,0,No Failure,11.300000000000011,52056.6,5451.3544043620805,1,1
8301,L55480,L,298.7,310.1,1558,37.6,44,0,No Failure,11.400000000000034,58580.8,6134.567030713765,1,1
8302,M23161,M,298.7,310.1,1644,34.1,46,0,No Failure,11.400000000000034,56060.4,5870.631359910174,2,1
8303,L55482,L,298.7,310.1,1641,31.1,49,0,No Failure,11.400000000000034,51035.100000000006,5344.3831745073485,1,1
8304,L55483,L,298.8,310.2,1504,41.0,51,0,No Failure,11.399999999999977,61664.0,6457.4389796987,1,1
8305,M23164,M,298.7,310.1,1506,50.7,53,0,No Failure,11.400000000000034,76354.2,7995.793126357526,2,4
8306,H37719,H,298.8,310.1,1380,44.0,56,0,No Failure,11.300000000000011,60720.0,6358.583530865741,0,4
8307,M23166,M,298.7,310.1,1549,42.5,61,0,No Failure,11.400000000000034,65832.5,6893.963278915002,2,4
8309,L55488,L,298.7,310.1,1401,45.3,67,0,No Failure,11.400000000000034,63465.299999999996,6646.070674595742,1,4
8310,M23169,M,298.7,310.0,1459,40.2,69,0,No Failure,11.300000000000011,58651.8,6142.002133327261,2,1
8311,L55490,L,298.7,309.9,1465,39.7,72,0,No Failure,11.199999999999989,58160.50000000001,6090.553317636973,1,1
8312,M23171,M,298.8,310.0,1295,52.7,74,0,No Failure,11.199999999999989,68246.5,7146.75676777386,2,4
8313,M23172,M,298.8,310.0,1529,38.5,77,0,No Failure,11.199999999999989,58866.5,6164.485464751451,2,1
8314,M23173,M,298.8,310.0,1484,44.9,80,0,No Failure,11.199999999999989,66631.59999999999,6977.644835231121,2,4
8315,L55494,L,298.8,309.9,1739,30.6,83,0,No Failure,11.099999999999966,53213.4,5572.494217084503,1,5
8316,H37729,H,298.7,309.8,1422,40.7,85,0,No Failure,11.100000000000023,57875.4,6060.6977154523565,0,5
8317,L55496,L,298.8,309.8,1463,40.0,90,0,No Failure,11.0,58520.0,6128.20006960249,1,5
8318,L55497,L,298.7,309.7,1667,30.4,92,0,No Failure,11.0,50676.799999999996,5306.862086247974,1,5
8319,H37732,H,298.7,309.7,1565,39.3,94,0,No Failure,11.0,61504.49999999999,6440.7361787571135,0,5
8320,L55499,L,298.7,309.7,1393,45.7,99,0,No Failure,11.0,63660.100000000006,6666.470082893054,1,0
8321,M23180,M,298.8,309.7,1453,47.7,101,0,No Failure,10.899999999999977,69308.1,7257.927259808892,2,0
8322,L55501,L,298.8,309.6,1442,50.0,104,0,No Failure,10.800000000000011,72100.0,7550.294344127469,1,6
8323,L55502,L,298.7,309.6,1364,44.9,106,0,No Failure,10.900000000000034,61243.6,6413.4147946463945,1,0
8324,H37737,H,298.7,309.5,1453,40.4,108,0,No Failure,10.800000000000011,58701.2,6147.175289230172,0,3
8325,M23184,M,298.7,309.5,1394,46.0,113,0,No Failure,10.800000000000011,64124.0,6715.049577293063,2,6
8326,M23185,M,298.7,309.5,1500,38.8,116,0,No Failure,10.800000000000011,58199.99999999999,6094.6897479641975,2,3
8327,H37740,H,298.6,309.5,1523,34.2,119,0,No Failure,10.899999999999977,52086.600000000006,5454.495997015671,0,3
8328,M23187,M,298.7,309.6,1254,57.1,124,0,No Failure,10.900000000000034,71603.40000000001,7498.290513735047,2,6
8329,L55508,L,298.6,309.5,1325,52.2,127,0,No Failure,10.899999999999977,69165.0,7242.941862851268,1,6
8330,L55509,L,298.8,309.7,1424,49.6,129,0,No Failure,10.899999999999977,70630.40000000001,7396.398192003618,1,6
8331,L55510,L,298.8,309.7,1505,39.0,131,0,No Failure,10.899999999999977,58695.0,6146.52602674843,1,3
8332,M23191,M,298.8,309.7,1392,48.7,133,0,No Failure,10.899999999999977,67790.40000000001,7098.994087463784,2,6
8333,L55512,L,298.8,309.7,1529,44.0,136,0,No Failure,10.899999999999977,67276.0,7045.1262454302305,1,6
8334,M23193,M,298.8,309.7,1477,48.5,138,0,No Failure,10.899999999999977,71634.5,7501.547298119268,2,6
8335,M23194,M,298.8,309.7,1459,47.3,141,0,No Failure,10.899999999999977,69010.7,7226.783604636304,2,6
8337,L55516,L,298.9,309.7,1449,48.8,147,0,No Failure,10.800000000000011,70711.2,7404.859548217285,1,6
8338,M23197,M,298.8,309.7,1589,35.3,149,0,No Failure,10.899999999999977,56091.7,5873.909088245419,2,3
8339,L55518,L,298.8,309.7,1740,28.5,152,0,No Failure,10.899999999999977,49590.0,5193.052656383928,1,3
8340,M23199,M,298.8,309.7,1499,40.3,154,0,No Failure,10.899999999999977,60409.7,6326.08899085211,2,3
8341,M23200,M,298.8,309.7,1480,38.1,157,0,No Failure,10.899999999999977,56388.0,5904.937551687375,2,3
8342,L55521,L,298.8,309.7,1751,29.6,160,0,No Failure,10.899999999999977,51829.600000000006,5427.583019949919,1,3
8343,L55522,L,298.7,309.7,1510,40.6,162,0,No Failure,11.0,61306.0,6419.949307365861,1,3
8344,H37757,H,298.8,309.8,1437,48.2,164,0,No Failure,11.0,69263.40000000001,7253.246286755043,0,6
8345,L55524,L,298.8,309.7,1609,40.4,169,0,No Failure,10.899999999999977,65003.6,6807.161073896315,1,3
8346,H37759,H,298.8,309.8,1490,35.9,171,0,No Failure,11.0,53491.0,5601.564421105721,0,3
8347,L55526,L,298.7,309.7,1601,35.7,176,0,No Failure,11.0,57155.700000000004,5985.330907692738,1,3
8348,L55527,L,298.7,309.6,1665,31.1,178,0,No Failure,10.900000000000034,51781.5,5422.5459997286625,1,3
8349,M23208,M,298.7,309.6,1452,42.7,180,0,No Failure,10.900000000000034,62000.4,6492.666705320954,2,6
8350,M23209,M,298.7,309.5,1487,33.6,183,0,No Failure,10.800000000000011,49963.200000000004,5232.1340689945855,2,3
8351,M23210,M,298.7,309.6,1382,48.1,186,0,No Failure,10.900000000000034,66474.2,6961.161945775287,2,6
8352,M23211,M,298.7,309.6,1686,26.2,189,0,No Failure,10.900000000000034,44173.2,4625.806686851754,2,3
8353,L55532,L,298.6,309.6,1491,36.9,192,0,No Failure,11.0,55017.9,5761.46101519793,1,3
8354,L55533,L,298.7,309.6,1442,55.6,194,0,No Failure,10.900000000000034,80175.2,8395.927310669746,1,6
8355,L55534,L,298.6,309.6,1390,50.3,196,0,No Failure,11.0,69917.0,7321.691118701252,1,6
8356,L55535,L,298.7,309.6,1502,46.7,198,0,No Failure,10.900000000000034,70143.40000000001,7345.399671260344,1,6
8357,M23216,M,298.6,309.6,1344,59.4,200,0,No Failure,11.0,79833.59999999999,8360.155042320868,2,6
8358,L55537,L,298.5,309.5,1385,46.3,203,1,Tool Wear Failure,11.0,64125.49999999999,6715.206656925741,1,6
8359,L55538,L,298.7,309.7,1547,37.4,0,0,No Failure,11.0,57857.799999999996,6058.85464776225,1,5
8360,M23219,M,298.6,309.6,1525,42.4,2,0,No Failure,11.0,64660.0,6771.1793660372,2,0
8361,L55540,L,298.6,309.6,1540,35.8,5,0,No Failure,11.0,55131.99999999999,5773.409539257082,1,5
8362,L55541,L,298.6,309.5,1450,44.3,7,0,No Failure,10.899999999999977,64234.99999999999,6726.673470111345,1,0
8363,L55542,L,298.6,309.6,1353,62.5,9,0,No Failure,11.0,84562.5,8855.364292306229,1,0
8364,L55543,L,298.8,309.7,1582,45.0,11,0,No Failure,10.899999999999977,71190.0,7454.999366968579,1,0
8365,L55544,L,298.9,309.8,1396,49.0,13,0,No Failure,10.900000000000034,68404.0,7163.250129205207,1,0
8366,M23225,M,298.8,309.8,1551,36.6,15,0,No Failure,11.0,56766.600000000006,5944.584450975679,2,5
8367,M23226,M,298.9,309.8,1836,22.8,18,0,No Failure,10.900000000000034,41860.8,4383.652725113054,2,5
8368,L55547,L,298.9,309.8,1390,49.9,21,0,No Failure,10.900000000000034,69361.0,7263.466934854721,1,0
8369,L55548,L,298.9,309.8,1534,42.1,23,0,No Failure,10.900000000000034,64581.4,6762.948393284795,1,0
8371,L55550,L,298.8,309.8,1634,33.6,27,0,No Failure,11.0,54902.4,5749.365883481609,1,5
8372,L55551,L,298.7,309.7,1881,21.7,29,0,No Failure,11.0,40817.7,4274.419548547736,1,5
8373,M23232,M,298.8,309.7,1448,44.8,31,0,No Failure,10.899999999999977,64870.399999999994,6793.212402514377,2,0
8374,M23233,M,298.7,309.7,1362,50.5,34,0,No Failure,11.0,68781.0,7202.729476885318,2,0
8375,L55554,L,298.8,309.7,1225,63.4,37,0,No Failure,10.899999999999977,77665.0,8133.059781368375,1,4
8376,M23235,M,298.8,309.6,1384,48.2,39,0,No Failure,10.800000000000011,66708.8,6985.72920032636,2,0
8377,L55556,L,298.8,309.8,1334,49.3,42,0,No Failure,11.0,65766.2,6887.020359150568,1,0
8378,L55557,L,298.8,309.7,1336,50.3,44,0,No Failure,10.899999999999977,67200.8,7037.2513198452325,1,0
8379,M23238,M,298.8,309.9,1331,61.6,46,0,No Failure,11.099999999999966,81989.6,8585.930834358856,2,4
8380,L55559,L,298.8,309.9,1629,31.9,49,0,No Failure,11.099999999999966,51965.1,5441.772546768631,1,5
8381,L55560,L,298.9,310.0,1776,25.7,51,0,No Failure,11.100000000000023,45643.2,4779.744726877654,1,5
8382,H37795,H,298.8,310.0,1530,38.3,53,0,No Failure,11.199999999999989,58598.99999999999,6136.472930256942,0,1
8383,L55562,L,298.9,310.0,1719,27.3,58,0,No Failure,11.100000000000023,46928.700000000004,4914.361972083978,1,5
8384,M23243,M,298.8,309.9,1495,35.2,60,0,No Failure,11.099999999999966,52624.00000000001,5510.772393416976,2,1
8385,L55564,L,298.8,309.7,1450,43.1,63,0,No Failure,10.899999999999977,62495.0,6544.4610962031375,1,0
8386,H37799,H,298.8,309.8,1563,38.8,65,0,No Failure,11.0,60644.399999999994,6350.666717378694,0,5
8387,M23246,M,298.9,309.9,1501,37.1,70,0,No Failure,11.0,55687.1,5831.539475324005,2,1
8388,L55567,L,298.8,309.9,1351,47.2,73,0,No Failure,11.099999999999966,63767.200000000004,6677.685568666368,1,4
8389,L55568,L,298.9,309.9,1365,46.5,75,0,No Failure,11.0,63472.5,6646.824656832605,1,4
8390,L55569,L,298.8,309.9,1525,39.7,77,0,No Failure,11.099999999999966,60542.50000000001,6339.995774332002,1,1
8391,M23250,M,298.8,309.8,1288,61.9,79,0,No Failure,11.0,79727.2,8349.012860376139,2,4
8392,L55571,L,298.6,309.6,1423,42.7,82,0,No Failure,11.0,60762.100000000006,6362.992232556279,1,0
8393,M23252,M,298.5,309.6,1502,39.4,84,0,No Failure,11.100000000000023,59178.799999999996,6197.189444275321,2,5
8394,L55573,L,298.5,309.5,1428,43.5,87,0,No Failure,11.0,62118.0,6504.981748523025,1,0
8395,M23254,M,298.6,309.5,1566,38.1,89,0,No Failure,10.899999999999977,59664.600000000006,6248.062301312452,2,5
8396,M23255,M,298.5,309.5,1483,44.8,92,0,No Failure,11.0,66438.4,6957.412978542003,2,0
8397,H37810,H,298.6,309.6,1593,33.3,95,0,No Failure,11.0,53046.899999999994,5555.058377857079,0,5
8398,L55577,L,298.5,309.6,1724,26.4,100,0,No Failure,11.100000000000023,45513.6,4766.173046614146,1,5
8400,L55579,L,298.6,309.7,1294,59.4,104,0,No Failure,11.099999999999966,76863.59999999999,8049.13736961548,1,6
8401,L55580,L,298.6,309.6,1533,40.7,106,0,No Failure,11.0,62393.100000000006,6533.790153156444,1,3
8402,H37815,H,298.5,309.4,1671,31.8,108,0,No Failure,10.899999999999977,53137.8,5564.577403597457,0,3
8403,L55582,L,298.5,309.5,1370,52.4,113,0,No Failure,11.0,71788.0,7517.621780530135,1,6
8404,L55583,L,298.5,309.6,1462,45.1,115,0,No Failure,11.100000000000023,65936.2,6904.82271752091,1,6
8405,L55584,L,298.4,309.5,1545,36.6,117,0,No Failure,11.100000000000023,56547.0,5921.587992751401,1,3
8406,M23265,M,298.4,309.5,1484,41.7,119,0,No Failure,11.100000000000023,61882.8,6480.351662118882,2,3
8407,M23266,M,298.4,309.5,1344,45.3,122,0,No Failure,11.100000000000023,60883.2,6375.6737949012695,2,6
8408,L55587,L,298.4,309.5,1357,50.1,125,0,No Failure,11.100000000000023,67985.7,7119.445855638653,1,6
8409,M23268,M,298.5,309.6,1572,33.0,127,0,No Failure,11.100000000000023,51876.0,5432.44201658747,2,3
8410,L55589,L,298.5,309.6,1861,26.9,130,0,No Failure,11.100000000000023,50060.899999999994,5242.365189069775,1,3
8411,L55590,L,298.5,309.5,1548,44.5,132,0,No Failure,11.0,68886.0,7213.725051172883,1,6
8412,L55591,L,298.6,309.8,1496,37.7,134,0,No Failure,11.199999999999989,56399.200000000004,5906.110412944716,1,3
8413,M23272,M,298.6,309.7,1314,49.7,136,0,No Failure,11.099999999999966,65305.8,6838.807383893477,2,6
8414,M23273,M,298.6,309.7,1422,49.7,139,0,No Failure,11.099999999999966,70673.40000000001,7400.901141473763,2,6
8415,L55594,L,298.6,309.8,1842,20.1,142,0,No Failure,11.199999999999989,37024.200000000004,3877.1651575013075,1,7
8416,M23275,M,298.7,309.9,1434,53.0,144,0,No Failure,11.199999999999989,76002.0,7958.910828604381,2,6
8417,M23276,M,298.8,310.1,1585,31.3,147,0,No Failure,11.300000000000011,49610.5,5195.199411363881,2,7
8418,H37831,H,298.8,310.1,1704,30.7,150,0,No Failure,11.300000000000011,52312.799999999996,5478.183605623737,0,7
8420,L55599,L,299.0,310.3,1431,39.9,157,0,No Failure,11.300000000000011,57096.9,5979.173386091702,1,7
8421,L55600,L,298.9,310.4,1546,37.7,159,0,No Failure,11.5,58284.200000000004,6103.507151345274,1,7
8422,L55601,L,298.9,310.3,1496,36.3,161,0,No Failure,11.400000000000034,54304.799999999996,5686.785357822099,1,7
8423,H37836,H,298.9,310.3,1243,63.0,163,0,No Failure,11.400000000000034,78309.0,8200.499303665436,0,6
8424,L55603,L,299.0,310.4,1452,46.2,168,0,No Failure,11.399999999999977,67082.40000000001,7024.852500839065,1,2
8425,L55604,L,299.1,310.6,1380,44.7,170,0,No Failure,11.5,61686.00000000001,6459.742814311333,1,2
8426,L55605,L,299.2,310.6,1567,38.4,172,0,No Failure,11.400000000000034,60172.799999999996,6301.280880864263,1,7
8427,L55606,L,299.1,310.5,1628,35.9,174,0,No Failure,11.399999999999977,58445.2,6120.367031919539,1,7
